,DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,AIRCRAFT_TYPE,MONTH
2196,1,175,1480,AA,American Airlines Inc.,AA,American Airlines Inc.,13180,MBJ,14100,PHL,699,1
2198,1,113,1612,AA,American Airlines Inc.,AA,American Airlines Inc.,15084,SXM,11057,CLT,699,1
2203,1,79,1612,AA,American Airlines Inc.,AA,American Airlines Inc.,11057,CLT,15084,SXM,699,1
2205,1,113,1480,AA,American Airlines Inc.,AA,American Airlines Inc.,14100,PHL,13180,MBJ,699,1
2209,1,177,184,AA,American Airlines Inc.,AA,American Airlines Inc.,13605,NAS,13303,MIA,699,1
2211,1,209,4745,AA,American Airlines Inc.,AA,American Airlines Inc.,11988,GRU,12478,JFK,627,1
2214,1,167,1017,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,12010,GUA,838,1
2215,1,105,1101,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,11164,CTG,838,1
2219,1,159,1017,AA,American Airlines Inc.,AA,American Airlines Inc.,12010,GUA,13303,MIA,838,1
2224,1,51,1546,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,13180,MBJ,838,1
2226,1,59,1699,AA,American Airlines Inc.,AA,American Airlines Inc.,11298,DFW,14153,PLS,838,1
2228,1,123,759,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,15013,STI,721,1
2229,1,117,759,AA,American Airlines Inc.,AA,American Airlines Inc.,15013,STI,13303,MIA,721,1
2235,1,187,911,AA,American Airlines Inc.,AA,American Airlines Inc.,13303,MIA,14293,PUJ,637,1
2239,1,61,401,MQ,Envoy Air,MQ,Envoy Air,11534,ELH,15304,TPA,673,1
2243,1,69,421,MQ,Envoy Air,MQ,Envoy Air,11907,GGT,14635,RSW,673,1
2263,1,19,394,OH,PSA Airlines Inc.,OH,PSA Airlines Inc.,14100,PHL,16217,YUL,638,1
2267,1,135,1651,B6,JetBlue Airways,B6,JetBlue Airways,14739,SDQ,10721,BOS,694,2
2269,1,83,2026,B6,JetBlue Airways,B6,JetBlue Airways,11164,CTG,14100,PHL,694,2
2270,1,97,1117,B6,JetBlue Airways,B6,JetBlue Airways,11164,CTG,11697,FLL,694,2
2274,1,59,1117,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,11164,CTG,694,2
2278,1,127,2627,B6,JetBlue Airways,B6,JetBlue Airways,12990,LIR,12892,LAX,694,2
2280,1,89,2304,B6,JetBlue Airways,B6,JetBlue Airways,14312,PVR,12478,JFK,699,2
2287,1,45,1039,B6,JetBlue Airways,B6,JetBlue Airways,11032,CUN,10693,BNA,699,2
2292,1,159,1693,B6,JetBlue Airways,B6,JetBlue Airways,10721,BOS,13180,MBJ,699,2
2293,1,87,1806,B6,JetBlue Airways,B6,JetBlue Airways,15455,UIO,11697,FLL,699,2
2295,1,137,2304,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,14312,PVR,699,2
2300,1,111,1693,B6,JetBlue Airways,B6,JetBlue Airways,13180,MBJ,10721,BOS,721,2
2304,1,113,600,B6,JetBlue Airways,B6,JetBlue Airways,12693,KIN,11697,FLL,721,2
2306,1,141,2009,B6,JetBlue Airways,B6,JetBlue Airways,15513,UVF,12478,JFK,721,2
2310,1,95,2009,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,15513,UVF,721,2
2316,1,133,617,B6,JetBlue Airways,B6,JetBlue Airways,13204,MCO,11032,CUN,721,2
2319,1,57,182,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,15096,SYR,16271,YYZ,673,2
2320,1,23,682,OO,SkyWest Airlines Inc.,OO,SkyWest Airlines Inc.,14696,SBN,16217,YUL,631,2
2342,1,9,1030,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14832,SJD,11259,DAL,671,2
2343,1,13,3262,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,14057,PDX,671,2
2346,1,3,3238,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13166,MAO,12191,HOU,671,2
2369,1,5,1248,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13796,OAK,14832,SJD,641,2
2375,1,5,1798,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14275,PTK,12164,HMO,641,2
2383,1,11,2328,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11259,DAL,15084,SXM,641,2
2384,1,9,1030,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11259,DAL,14832,SJD,641,2
2386,1,3,2653,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16115,YLW,11697,FLL,641,2
2391,1,5,2441,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,16443,CSL,641,2
2395,1,5,2066,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,15052,SVD,641,2
2396,1,7,1022,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",12197,HPN,13289,MHH,641,2
2399,1,1,928,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10800,BUR,16443,CSL,641,2
2400,1,7,1701,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,15084,SXM,641,2
2402,1,3,1318,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,14153,PLS,641,2
2410,1,9,1427,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,10540,BED,641,2
2413,1,3,1318,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",14153,PLS,15167,TEB,641,2
2414,1,5,1878,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10325,APA,13605,NAS,641,2
2417,1,5,2066,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15052,SVD,12197,HPN,641,2
2424,1,9,3803,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15084,SXM,14771,SFO,658,2
2433,1,7,536,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",13898,OPF,11032,CUN,667,2
2437,1,9,531,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11032,CUN,13303,MIA,667,2
2443,1,1,2765,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",16229,YVR,14027,PBI,612,2
2448,1,1,346,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",15167,TEB,16271,YYZ,788,2
2470,1,299,8101,EK,Emirates,EK,Emirates,14771,SFO,11455,DXB,882,1
2473,1,411,8101,EK,Emirates,EK,Emirates,11455,DXB,14771,SFO,882,1
2475,1,247,8165,EK,Emirates,EK,Emirates,11455,DXB,12266,IAH,882,1
2479,1,279,4337,BA,British Airways Plc,BA,British Airways Plc,13204,MCO,12972,LHR,637,2
2482,1,169,4800,BA,British Airways Plc,BA,British Airways Plc,12972,LHR,14747,SEA,637,2
2484,1,79,3677,BA,British Airways Plc,BA,British Airways Plc,12264,IAD,12972,LHR,887,2
2487,1,145,4443,BA,British Airways Plc,BA,British Airways Plc,13930,ORD,16321,ZRH,837,2
2501,1,125,2449,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,12051,GYE,614,2
2502,1,173,2187,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,10711,BOG,614,2
2505,1,167,2147,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12206,HRL,10711,BOG,614,2
2507,1,97,203,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13303,MIA,15627,VRA,617,2
2508,1,53,1420,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13930,ORD,16042,YEG,617,2
2510,1,165,1381,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,13269,MGA,617,2
2513,1,151,1832,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13061,LRD,14012,PAP,617,2
2521,1,41,294,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10540,BED,16149,YOW,617,2
2522,1,49,1581,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12197,HPN,11032,CUN,617,2
2525,1,47,310,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10721,BOS,16149,YOW,617,2
2526,1,45,1230,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14107,PHX,16229,YVR,617,2
2529,1,53,1540,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10185,AEX,14012,PAP,619,2
2534,1,17,866,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",14681,SAP,13303,MIA,614,2
2545,1,45,122,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16229,YVR,10559,BFI,617,2
2546,1,41,1740,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16257,YYC,10792,BUF,617,2
2552,1,41,347,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16271,YYZ,14100,PHL,617,2
2553,1,39,303,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16217,YUL,10792,BUF,617,2
2560,1,47,986,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",16083,YHU,15016,STL,617,2
2578,1,47,3162,FJ,Air Pacific Ltd.,FJ,Air Pacific Ltd.,13602,NAN,12173,HNL,614,2
2581,1,35,1353,WS,Westjet,WS,Westjet,14262,PSP,16042,YEG,612,2
2582,1,75,1192,WS,Westjet,WS,Westjet,16042,YEG,12889,LAS,612,2
2586,1,39,1279,WS,Westjet,WS,Westjet,14679,SAN,16257,YYC,612,2
2590,1,85,1748,WS,Westjet,WS,Westjet,16257,YYC,12266,IAH,614,2
2592,1,65,3091,WS,Westjet,WS,Westjet,16257,YYC,13830,OGG,614,2
2596,1,83,1081,WS,Westjet,WS,Westjet,12892,LAX,16229,YVR,838,2
2597,1,145,1235,WS,Westjet,WS,Westjet,10466,AZA,16257,YYC,838,2
2599,1,81,1358,WS,Westjet,WS,Westjet,16042,YEG,12892,LAX,838,2
2600,1,31,3176,WS,Westjet,WS,Westjet,16042,YEG,13830,OGG,838,2
2601,1,141,1481,WS,Westjet,WS,Westjet,16232,YWG,14262,PSP,838,2
2604,1,141,3176,WS,Westjet,WS,Westjet,13830,OGG,16042,YEG,838,2
2605,1,187,5440,X9,Omni Air International LLC,X9,Omni Air International LLC,11540,ELP,11082,CNF,625,2
2608,1,21,5440,X9,Omni Air International LLC,X9,Omni Air International LLC,11082,CNF,11540,ELP,625,2
2609,1,57,4948,X9,Omni Air International LLC,X9,Omni Air International LLC,14929,SOF,12264,IAD,625,2
2613,1,21,5682,X9,Omni Air International LLC,X9,Omni Air International LLC,11082,CNF,15376,TUS,626,2
2615,1,127,1442,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13370,MLM,12892,LAX,694,3
2619,1,101,1420,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),15483,UPN,12892,LAX,694,3
2622,1,95,1624,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11638,FAT,13370,MLM,694,3
2624,1,123,1289,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),12889,LAS,11874,GDL,698,3
2626,1,103,696,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,14683,SAT,698,3
2627,1,99,1851,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13252,MEX,14831,SJC,698,3
2634,1,47,1851,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14831,SJC,13252,MEX,698,3
2635,1,31,1520,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13891,ONT,13252,MEX,698,3
2636,1,149,1730,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),13930,ORD,11874,GDL,699,3
2637,1,159,1730,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),11874,GDL,13930,ORD,699,3
2639,1,131,690,Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),Y4,Concesionaria Vuela Compania De Aviacion SA de CV (Volaris),14683,SAT,11874,GDL,699,3
2641,1,7,319,NLQ,Nolinor Aviation,NLQ,Nolinor Aviation,15167,TEB,16217,YUL,668,2
2644,1,7,319,NLQ,Nolinor Aviation,NLQ,Nolinor Aviation,16217,YUL,15167,TEB,668,2
2645,1,1,1397,NLQ,Nolinor Aviation,NLQ,Nolinor Aviation,16217,YUL,13898,OPF,668,2
2652,1,245,7305,PR,Philippine Airlines Inc.,PR,Philippine Airlines Inc.,12892,LAX,13408,MNL,359,2
2657,1,107,2041,BW,Caribbean Airlines Limited,BW,Caribbean Airlines Limited,12478,JFK,15052,SVD,614,3
2658,1,105,1622,BW,Caribbean Airlines Limited,BW,Caribbean Airlines Limited,13303,MIA,14210,POS,614,3
2661,1,97,1783,BW,Caribbean Airlines Limited,BW,Caribbean Airlines Limited,13204,MCO,14210,POS,838,3
2663,1,7,4912,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,12026,GVA,10299,ANC,658,3
2664,1,7,4912,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,10299,ANC,12026,GVA,658,3
2666,1,7,4956,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,12726,KLU,11790,FTY,788,3
2667,1,7,4956,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,11790,FTY,12726,KLU,788,3
2668,1,3,5296,GCQ,Glock Aviation GmbH,GCQ,Glock Aviation GmbH,15618,VNY,12895,LBA,788,3
2672,1,3,3668,TEQ,TAG Aviation (Malta) Ltd.,TEQ,TAG Aviation (Malta) Ltd.,12264,IAD,11628,FAB,658,3
2673,1,7,3449,TEQ,TAG Aviation (Malta) Ltd.,TEQ,TAG Aviation (Malta) Ltd.,13094,LTN,15167,TEB,658,3
2676,1,1,5578,TEQ,TAG Aviation (Malta) Ltd.,TEQ,TAG Aviation (Malta) Ltd.,10292,AMS,12892,LAX,775,3
2677,1,1,6194,0CQ,ACM AIR CHARTER GmbH,0CQ,ACM AIR CHARTER GmbH,12892,LAX,14250,PSA,658,3
2679,1,1,6194,0CQ,ACM AIR CHARTER GmbH,0CQ,ACM AIR CHARTER GmbH,14250,PSA,12892,LAX,658,3
2680,1,1,5219,0CQ,ACM AIR CHARTER GmbH,0CQ,ACM AIR CHARTER GmbH,10540,BED,14717,SCL,658,3
2681,1,5,5841,2AQ,ABS JETS A.S,2AQ,ABS JETS A.S,14239,PRG,14771,SFO,750,3
2687,1,5,3635,LXQ,Luxaviation Germany GmbH,LXQ,Luxaviation Germany GmbH,12900,LBG,15167,TEB,667,3
2692,1,93,1640,B6,JetBlue Airways,B6,JetBlue Airways,14012,PAP,10721,BOS,694,3
2697,1,43,473,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,11868,GCM,694,3
2699,1,45,1640,B6,JetBlue Airways,B6,JetBlue Airways,10721,BOS,14012,PAP,694,3
2702,1,83,540,B6,JetBlue Airways,B6,JetBlue Airways,13180,MBJ,11697,FLL,699,3
2705,1,129,1481,B6,JetBlue Airways,B6,JetBlue Airways,11618,EWR,15013,STI,699,3
2715,1,89,600,B6,JetBlue Airways,B6,JetBlue Airways,11697,FLL,12693,KIN,699,3
2721,1,79,1303,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,14153,PLS,699,3
2723,1,99,1250,B6,JetBlue Airways,B6,JetBlue Airways,13605,NAS,10721,BOS,678,3
2724,1,45,1770,B6,JetBlue Airways,B6,JetBlue Airways,10312,ANU,12478,JFK,721,3
2727,1,193,2057,B6,JetBlue Airways,B6,JetBlue Airways,10411,AUA,10721,BOS,721,3
2733,1,97,2057,B6,JetBlue Airways,B6,JetBlue Airways,10721,BOS,10411,AUA,721,3
2734,1,159,2408,B6,JetBlue Airways,B6,JetBlue Airways,14832,SJD,12478,JFK,721,3
2736,1,99,1770,B6,JetBlue Airways,B6,JetBlue Airways,12478,JFK,10312,ANU,721,3
2747,1,9,578,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",13303,MIA,14153,PLS,750,3
2753,1,9,4297,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",12789,KRK,15167,TEB,750,3
2757,1,1,3185,27Q,"Jet Aviation Flight Services, Inc.",27Q,"Jet Aviation Flight Services, Inc.",14259,PSM,16646,OXF,774,3
2817,1,145,1117,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,13180,MBJ,10397,ATL,614,3
2823,1,39,817,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12191,HOU,11244,CZM,614,3
2824,1,115,549,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11697,FLL,11032,CUN,614,3
2825,1,133,722,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14107,PHX,14832,SJD,614,3
2826,1,135,722,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14832,SJD,14107,PHX,614,3
2827,1,133,817,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11244,CZM,12191,HOU,614,3
2828,1,121,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,14312,PVR,12191,HOU,838,3
2829,1,99,343,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12073,HAV,15304,TPA,838,3
2831,1,135,343,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,15304,TPA,12073,HAV,838,3
2832,1,167,1388,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,10821,BWI,11032,CUN,838,3
2833,1,163,1388,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,11032,CUN,10821,BWI,838,3
2834,1,107,877,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,12191,HOU,14312,PVR,838,3
2841,1,3,1114,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",16097,YKF,14986,SRQ,609,3
2843,1,3,1828,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",16443,CSL,10559,BFI,648,3
2844,1,7,1228,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15084,SXM,11827,FXE,648,3
2846,1,7,1896,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",13495,MSY,15084,SXM,648,3
2848,1,3,1484,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",13476,MRY,14312,PVR,648,3
2849,1,5,1243,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,13514,MTY,648,3
2851,1,5,734,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",13605,NAS,14050,PDK,648,3
2854,1,1,2721,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14838,SJO,12892,LAX,682,3
2855,1,3,2735,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",15618,VNY,14838,SJO,682,3
2856,1,9,1139,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",13605,NAS,12191,HOU,682,3
2859,1,7,2603,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",14838,SJO,14736,SDM,788,3
2865,1,99,1213,AA,American Airlines Inc.,AA,American Airlines Inc.,16271,YYZ,14960,SPS,698,3
2867,1,13,567,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12882,LAL,11032,CUN,669,3
2869,1,5,2196,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,15447,UGN,12990,LIR,674,3
2873,1,7,1039,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,10693,BNA,11032,CUN,674,3
2878,1,5,2196,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12990,LIR,15447,UGN,674,3
2881,1,5,1344,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14027,PBI,10312,ANU,695,3
2895,1,69,1863,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,10466,AZA,16271,YYZ,614,3
2897,1,47,1031,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,16271,YYZ,14761,SFB,614,3
2900,1,31,1247,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,16229,YVR,10466,AZA,614,3
2901,1,41,1114,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,16229,YVR,14262,PSP,614,3
2902,1,105,1384,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,11697,FLL,16217,YUL,614,3
2904,1,133,1476,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,16085,YHZ,14761,SFB,614,3
2906,1,31,1031,07Q,Flair Airlines Ltd.,07Q,Flair Airlines Ltd.,14761,SFB,16271,YYZ,614,3
2912,1,3,5574,0BQ,DCA,0BQ,DCA,12892,LAX,11371,DOL,658,4
2913,1,3,4408,0BQ,DCA,0BQ,DCA,13898,OPF,11628,FAB,658,4
2914,1,7,4371,0BQ,DCA,0BQ,DCA,13094,LTN,14027,PBI,658,4
2915,1,3,4151,0BQ,DCA,0BQ,DCA,10591,BHD,15304,TPA,658,4
2917,1,1,4091,0BQ,DCA,0BQ,DCA,12264,IAD,12026,GVA,682,4
2934,1,5,4344,NIQ,AVCON JET MALTA LTD,NIQ,AVCON JET MALTA LTD,14918,SNN,10325,APA,688,4
2937,1,5,186,TEQ,TAG Aviation (Malta) Ltd.,TEQ,TAG Aviation (Malta) Ltd.,13898,OPF,13605,NAS,775,4
2939,1,3,4791,TEQ,TAG Aviation (Malta) Ltd.,TEQ,TAG Aviation (Malta) Ltd.,14027,PBI,12897,LBC,775,4
2944,1,115,3385,TP,Tap-Portuguese Airlines,TP,Tap-Portuguese Airlines,11618,EWR,12991,LIS,696,4
2945,1,197,3385,TP,Tap-Portuguese Airlines,TP,Tap-Portuguese Airlines,12991,LIS,11618,EWR,696,4
2948,1,15,6613,1ZQ,Comlux Aruba NV,1ZQ,Comlux Aruba NV,12478,JFK,10480,BAH,625,1
2953,1,5,3261,1UQ,Gainjet Aviation SA,1UQ,Gainjet Aviation SA,12900,LBG,10581,BGR,669,3
2959,1,1,2295,0CQ,ACM AIR CHARTER GmbH,0CQ,ACM AIR CHARTER GmbH,10540,BED,15246,TLC,658,4
2969,1,41,554,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10559,BFI,16042,YEG,622,4
2972,1,53,440,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,12339,IND,16271,YYZ,622,4
2974,1,41,1051,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,14122,PIT,16232,YWG,622,4
2977,1,39,992,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,16229,YVR,12889,LAS,622,4
2991,1,41,783,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,16232,YWG,11292,DEN,622,4
